annee,tour,departement,nuance,voix,inscrits,votants,abstentions,exprimes
2002,1,31,DVD,382,713518,494523,218995,483879
2002,1,31,SOC,168231,713518,494523,218995,483879
2002,1,31,FN,49200,713518,494523,218995,483879
2002,1,31,EXG,4121,713518,494523,218995,483879
2002,1,31,REG,696,713518,494523,218995,483879
2002,1,31,DL,0,713518,494523,218995,483879
2002,1,31,DIV,2400,713518,494523,218995,483879
2002,1,31,UDF,21666,713518,494523,218995,483879
2002,1,31,CPNT,7483,713518,494523,218995,483879
2002,1,31,PRG,0,713518,494523,218995,483879
2002,1,31,LCR,11407,713518,494523,218995,483879
2002,1,31,ECO,9056,713518,494523,218995,483879
2002,1,31,MNR,3610,713518,494523,218995,483879
2002,1,32,PRG,0,135671,96596,39075,93798
2002,1,32,REG,0,135671,96596,39075,93798
2002,1,32,DIV,40,135671,96596,39075,93798
2002,1,32,UDF,6650,135671,96596,39075,93798
2002,1,32,EXG,1070,135671,96596,39075,93798
2002,1,32,LCR,1629,135671,96596,39075,93798
2002,1,32,DL,0,135671,96596,39075,93798
2002,1,32,COM,3977,135671,96596,39075,93798
2002,1,32,CPNT,2785,135671,96596,39075,93798
2002,1,32,UMP,22447,135671,96596,39075,93798
2002,1,32,RPF,0,135671,96596,39075,93798
2002,1,32,MPF,1007,135671,96596,39075,93798
2002,1,32,DVG,0,135671,96596,39075,93798
2002,1,32,FN,6893,135671,96596,39075,93798
2002,1,32,VEC,1130,135671,96596,39075,93798
2002,1,32,ECO,589,135671,96596,39075,93798
2002,1,32,EXD,2239,135671,96596,39075,93798
2002,1,32,SOC,33843,135671,96596,39075,93798
2002,1,32,DVD,7955,135671,96596,39075,93798
2002,1,32,PREP,389,135671,96596,39075,93798
2002,1,32,MNR,424,135671,96596,39075,93798
2002,1,34,LCR,8045,635249,425090,210159,415384
2002,1,34,FN,69542,635249,425090,210159,415384
2002,1,34,PRG,1750,635249,425090,210159,415384
2002,1,34,PREP,998,635249,425090,210159,415384
2002,1,34,UDF,5885,635249,425090,210159,415384
2002,1,34,CPNT,16286,635249,425090,210159,415384
2002,1,34,EXD,2945,635249,425090,210159,415384
2002,1,34,MNR,3717,635249,425090,210159,415384
2002,1,34,DL,0,635249,425090,210159,415384
2002,1,34,COM,22189,635249,425090,210159,415384
2002,1,34,SOC,107368,635249,425090,210159,415384
2002,1,34,RPF,0,635249,425090,210159,415384
2002,1,34,DVG,1132,635249,425090,210159,415384
2002,1,34,REG,689,635249,425090,210159,415384
2002,1,34,VEC,20183,635249,425090,210159,415384
2002,1,34,MPF,2071,635249,425090,210159,415384
2002,1,34,DVD,10752,635249,425090,210159,415384
2002,1,34,UMP,125294,635249,425090,210159,415384
2002,1,34,DIV,2371,635249,425090,210159,415384
2002,1,34,EXG,424,635249,425090,210159,415384
2002,1,34,ECO,9611,635249,425090,210159,415384
2002,1,46,DVG,4552,128451,93010,35441,90120
2002,1,46,EXD,1300,128451,93010,35441,90120
2002,1,46,VEC,2289,128451,93010,35441,90120
2002,1,46,PRG,12888,128451,93010,35441,90120
2002,1,46,UDF,17006,128451,93010,35441,90120
2002,1,46,DIV,216,128451,93010,35441,90120
2002,1,46,RPF,0,128451,93010,35441,90120
2002,1,46,UMP,15497,128451,93010,35441,90120
2002,1,46,PREP,1324,128451,93010,35441,90120
2002,1,46,MNR,509,128451,93010,35441,90120
2002,1,46,COM,4511,128451,93010,35441,90120
2002,1,46,MPF,0,128451,93010,35441,90120
2002,1,46,DVD,0,128451,93010,35441,90120
2002,1,46,ECO,247,128451,93010,35441,90120
2002,1,46,REG,560,128451,93010,35441,90120
2002,1,46,EXG,105,128451,93010,35441,90120
2002,1,46,SOC,16712,128451,93010,35441,90120
2002,1,46,CPNT,4138,128451,93010,35441,90120
2002,1,46,FN,5483,128451,93010,35441,90120
2002,1,46,LCR,1989,128451,93010,35441,90120
2002,1,46,DL,0,128451,93010,35441,90120
2002,1,48,COM,1905,58840,42474,16366,41355
2002,1,48,LCR,537,58840,42474,16366,41355
2002,1,48,PREP,1490,58840,42474,16366,41355
2002,1,48,ECO,174,58840,42474,16366,41355
2002,1,48,CPNT,815,58840,42474,16366,41355
2002,1,48,DIV,0,58840,42474,16366,41355
2002,1,48,EXG,0,58840,42474,16366,41355
2002,1,48,PRG,0,58840,42474,16366,41355
2002,1,48,DVG,0,58840,42474,16366,41355
2002,1,48,SOC,9486,58840,42474,16366,41355
2002,1,48,VEC,1271,58840,42474,16366,41355
2002,1,48,EXD,461,58840,42474,16366,41355
2002,1,48,MNR,526,58840,42474,16366,41355
2002,1,48,DVD,6086,58840,42474,16366,41355
2002,1,48,MPF,0,58840,42474,16366,41355
2002,1,48,FN,2204,58840,42474,16366,41355
2002,1,48,RPF,0,58840,42474,16366,41355
2002,1,48,DL,0,58840,42474,16366,41355
2002,1,48,UDF,0,58840,42474,16366,41355
2002,1,48,REG,158,58840,42474,16366,41355
2002,1,48,UMP,16019,58840,42474,16366,41355
2002,1,65,COM,6661,169480,116529,52951,111770
2002,1,65,DIV,792,169480,116529,52951,111770
2002,1,65,RPF,0,169480,116529,52951,111770
2002,1,65,PRG,15250,169480,116529,52951,111770
2002,1,65,REG,356,169480,116529,52951,111770
2002,1,65,EXG,0,169480,116529,52951,111770
2002,1,65,VEC,2484,169480,116529,52951,111770
2002,1,65,ECO,1623,169480,116529,52951,111770
2002,1,65,EXD,0,169480,116529,52951,111770
2002,1,65,MPF,869,169480,116529,52951,111770
2002,1,65,DVD,0,169480,116529,52951,111770
2002,1,65,FN,8142,169480,116529,52951,111770
2002,1,65,UMP,36314,169480,116529,52951,111770
2002,1,65,PREP,0,169480,116529,52951,111770
2002,1,65,SOC,29639,169480,116529,52951,111770
2002,1,65,LCR,2535,169480,116529,52951,111770
2002,1,65,DVG,130,169480,116529,52951,111770
2002,1,65,MNR,750,169480,116529,52951,111770
2002,1,65,CPNT,5011,169480,116529,52951,111770
2002,1,65,DL,0,169480,116529,52951,111770
2002,1,65,UDF,0,169480,116529,52951,111770
2002,1,66,EXD,0,286547,187996,98551,183381
2002,1,66,COM,18705,286547,187996,98551,183381
2002,1,66,PREP,2191,286547,187996,98551,183381
2002,1,66,ECO,1208,286547,187996,98551,183381
2002,1,66,FN,30450,286547,187996,98551,183381
2002,1,66,DVD,1723,286547,187996,98551,183381
2002,1,66,SOC,47050,286547,187996,98551,183381
2002,1,66,EXG,152,286547,187996,98551,183381
2002,1,66,MPF,1541,286547,187996,98551,183381
2002,1,66,UDF,0,286547,187996,98551,183381
2002,1,66,LCR,2974,286547,187996,98551,183381
2002,1,66,UMP,59498,286547,187996,98551,183381
2002,1,66,CPNT,5082,286547,187996,98551,183381
2002,1,66,DL,0,286547,187996,98551,183381
2002,1,66,PRG,0,286547,187996,98551,183381
2002,1,66,RPF,816,286547,187996,98551,183381
2002,1,66,DIV,4216,286547,187996,98551,183381
2002,1,66,DVG,0,286547,187996,98551,183381
2002,1,66,MNR,1712,286547,187996,98551,183381
2002,1,66,REG,2276,286547,187996,98551,183381
2002,1,66,VEC,2094,286547,187996,98551,183381
2002,1,81,DVG,179,261988,189825,72163,184324
2002,1,81,VEC,9245,261988,189825,72163,184324
2002,1,81,MNR,1345,261988,189825,72163,184324
2002,1,81,PRG,4291,261988,189825,72163,184324
2002,1,81,SOC,52515,261988,189825,72163,184324
2002,1,81,EXD,0,261988,189825,72163,184324
2002,1,81,PREP,774,261988,189825,72163,184324
2002,1,81,UDF,15737,261988,189825,72163,184324
2002,1,81,LCR,3526,261988,189825,72163,184324
2002,1,81,CPNT,4640,261988,189825,72163,184324
2002,1,81,DL,0,261988,189825,72163,184324
2002,1,81,UMP,42608,261988,189825,72163,184324
2002,1,81,RPF,9245,261988,189825,72163,184324
2002,1,81,REG,393,261988,189825,72163,184324
2002,1,81,EXG,1001,261988,189825,72163,184324
2002,1,81,DVD,7345,261988,189825,72163,184324
2002,1,81,DIV,417,261988,189825,72163,184324
2002,1,81,ECO,1545,261988,189825,72163,184324
2002,1,81,MPF,422,261988,189825,72163,184324
2002,1,81,FN,20061,261988,189825,72163,184324
2002,1,81,COM,7355,261988,189825,72163,184324
2002,1,82,COM,3121,154130,109295,44835,106096
2002,1,82,PRG,0,154130,109295,44835,106096
2002,1,82,EXG,1021,154130,109295,44835,106096
2002,1,82,LCR,2028,154130,109295,44835,106096
2002,1,82,SOC,32237,154130,109295,44835,106096
2002,1,82,DVG,0,154130,109295,44835,106096
2002,1,82,UDF,0,154130,109295,44835,106096
2002,1,82,DIV,767,154130,109295,44835,106096
2002,1,82,CPNT,4264,154130,109295,44835,106096
2002,1,82,EXD,1804,154130,109295,44835,106096
2002,1,82,ECO,288,154130,109295,44835,106096
2002,1,82,MPF,0,154130,109295,44835,106096
2002,1,82,DL,0,154130,109295,44835,106096
2002,1,82,DVD,0,154130,109295,44835,106096
2002,1,82,VEC,2781,154130,109295,44835,106096
2002,1,82,UMP,39773,154130,109295,44835,106096
2002,1,82,MNR,1139,154130,109295,44835,106096
2002,1,82,FN,14454,154130,109295,44835,106096
2002,1,82,PREP,1395,154130,109295,44835,106096
2002,1,82,REG,0,154130,109295,44835,106096
2002,1,82,RPF,0,154130,109295,44835,106096
2002,2,09,VEC,0,109237,70009,39228,64853
2002,2,09,ECO,0,109237,70009,39228,64853
2002,2,09,PREP,0,109237,70009,39228,64853
2002,2,09,DVG,0,109237,70009,39228,64853
2002,2,09,SOC,41529,109237,70009,39228,64853
2002,2,09,PRG,0,109237,70009,39228,64853
2002,2,09,EXG,0,109237,70009,39228,64853
2002,2,09,RPF,0,109237,70009,39228,64853
2002,2,09,CPNT,0,109237,70009,39228,64853
2002,2,09,COM,0,109237,70009,39228,64853
2002,2,09,UMP,23324,109237,70009,39228,64853
2002,2,09,DL,0,109237,70009,39228,64853
2002,2,09,REG,0,109237,70009,39228,64853
2002,2,09,DIV,0,109237,70009,39228,64853
2002,2,09,LCR,0,109237,70009,39228,64853
2002,2,09,UDF,0,109237,70009,39228,64853
2002,2,09,DVD,0,109237,70009,39228,64853
2002,2,09,MNR,0,109237,70009,39228,64853
2002,2,09,FN,0,109237,70009,39228,64853
2002,2,09,MPF,0,109237,70009,39228,64853
2002,2,09,EXD,0,109237,70009,39228,64853
2002,2,11,MPF,0,237020,157751,79269,148666
2002,2,11,EXD,0,237020,157751,79269,148666
2002,2,11,FN,0,237020,157751,79269,148666
2002,2,11,MNR,0,237020,157751,79269,148666
2002,2,11,DVD,0,237020,157751,79269,148666
2002,2,11,REG,0,237020,157751,79269,148666
2002,2,11,DIV,0,237020,157751,79269,148666
2002,2,11,ECO,0,237020,157751,79269,148666
2002,2,11,CPNT,0,237020,157751,79269,148666
2002,2,11,RPF,0,237020,157751,79269,148666
2002,2,11,PREP,0,237020,157751,79269,148666
2002,2,11,DL,0,237020,157751,79269,148666
2002,2,11,PRG,0,237020,157751,79269,148666
2002,2,11,SOC,83983,237020,157751,79269,148666
2002,2,11,UDF,19261,237020,157751,79269,148666
2002,2,11,EXG,0,237020,157751,79269,148666
2002,2,11,LCR,0,237020,157751,79269,148666
2002,2,11,DVG,0,237020,157751,79269,148666
2002,2,11,COM,0,237020,157751,79269,148666
2002,2,11,UMP,45422,237020,157751,79269,148666
2002,2,11,VEC,0,237020,157751,79269,148666
2002,2,12,UMP,80245,214744,147179,67565,140602
2002,2,12,UDF,0,214744,147179,67565,140602
2002,2,12,DL,0,214744,147179,67565,140602
2002,2,12,DIV,0,214744,147179,67565,140602
2002,2,12,CPNT,0,214744,147179,67565,140602
2002,2,12,DVG,0,214744,147179,67565,140602
2002,2,12,PRG,0,214744,147179,67565,140602
2002,2,12,LCR,0,214744,147179,67565,140602
2002,2,12,SOC,60357,214744,147179,67565,140602
2002,2,12,RPF,0,214744,147179,67565,140602
2002,2,12,PREP,0,214744,147179,67565,140602
2002,2,12,COM,0,214744,147179,67565,140602
2002,2,12,VEC,0,214744,147179,67565,140602
2002,2,12,REG,0,214744,147179,67565,140602
2002,2,12,EXG,0,214744,147179,67565,140602
2002,2,12,ECO,0,214744,147179,67565,140602
2002,2,12,DVD,0,214744,147179,67565,140602
2002,2,12,FN,0,214744,147179,67565,140602
2002,2,12,MPF,0,214744,147179,67565,140602
2002,2,12,MNR,0,214744,147179,67565,140602
2002,2,12,EXD,0,214744,147179,67565,140602
2002,2,30,EXD,0,446890,278155,168735,267318
2002,2,30,MPF,0,446890,278155,168735,267318
2002,2,30,DVD,0,446890,278155,168735,267318
2002,2,30,MNR,0,446890,278155,168735,267318
2002,2,30,FN,24455,446890,278155,168735,267318
2002,2,30,EXG,0,446890,278155,168735,267318
2002,2,30,UDF,0,446890,278155,168735,267318
2002,2,30,COM,41748,446890,278155,168735,267318
2002,2,30,SOC,75000,446890,278155,168735,267318
2002,2,30,LCR,0,446890,278155,168735,267318
2002,2,30,DL,0,446890,278155,168735,267318
2002,2,30,PRG,0,446890,278155,168735,267318
2002,2,30,RPF,0,446890,278155,168735,267318
2002,2,30,ECO,0,446890,278155,168735,267318
2002,2,30,CPNT,0,446890,278155,168735,267318
2002,2,30,PREP,0,446890,278155,168735,267318
2002,2,30,VEC,0,446890,278155,168735,267318
2002,2,30,DVG,0,446890,278155,168735,267318
2002,2,30,UMP,126115,446890,278155,168735,267318
2002,2,30,REG,0,446890,278155,168735,267318
2002,2,30,DIV,0,446890,278155,168735,267318
2002,2,31,PRG,0,713638,459483,254155,441170
2002,2,31,UDF,19287,713638,459483,254155,441170
2002,2,31,UMP,183284,713638,459483,254155,441170
2002,2,31,DVG,0,713638,459483,254155,441170
2002,2,31,DIV,0,713638,459483,254155,441170
2002,2,31,SOC,220797,713638,459483,254155,441170
2002,2,31,EXG,0,713638,459483,254155,441170
2002,2,31,DL,0,713638,459483,254155,441170
2002,2,31,VEC,17802,713638,459483,254155,441170
2002,2,31,COM,0,713638,459483,254155,441170
2002,2,31,ECO,0,713638,459483,254155,441170
2002,2,31,REG,0,713638,459483,254155,441170
2002,2,31,CPNT,0,713638,459483,254155,441170
2002,2,31,PREP,0,713638,459483,254155,441170
2002,2,31,LCR,0,713638,459483,254155,441170
2002,2,31,RPF,0,713638,459483,254155,441170
2002,2,31,MNR,0,713638,459483,254155,441170
2002,2,31,FN,0,713638,459483,254155,441170
2002,2,31,DVD,0,713638,459483,254155,441170
2002,2,31,EXD,0,713638,459483,254155,441170
2002,2,31,MPF,0,713638,459483,254155,441170
2002,2,32,RPF,0,135642,94628,41014,90178
2002,2,32,EXD,0,135642,94628,41014,90178
2002,2,32,MNR,0,135642,94628,41014,90178
2002,2,32,DVD,0,135642,94628,41014,90178
2002,2,32,MPF,0,135642,94628,41014,90178
2002,2,32,FN,0,135642,94628,41014,90178
2002,2,32,UMP,43074,135642,94628,41014,90178
2002,2,32,CPNT,0,135642,94628,41014,90178
2002,2,32,PRG,0,135642,94628,41014,90178
2002,2,32,EXG,0,135642,94628,41014,90178
2002,2,32,REG,0,135642,94628,41014,90178
2002,2,32,DVG,0,135642,94628,41014,90178
2002,2,32,DIV,0,135642,94628,41014,90178
2002,2,32,PREP,0,135642,94628,41014,90178
2002,2,32,VEC,0,135642,94628,41014,90178
2002,2,32,ECO,0,135642,94628,41014,90178
2002,2,32,LCR,0,135642,94628,41014,90178
2002,2,32,SOC,47104,135642,94628,41014,90178
2002,2,32,COM,0,135642,94628,41014,90178
2002,2,32,DL,0,135642,94628,41014,90178
2002,2,32,UDF,0,135642,94628,41014,90178
2002,2,34,SOC,149696,635195,409138,226057,390669
2002,2,34,LCR,0,635195,409138,226057,390669
2002,2,34,ECO,0,635195,409138,226057,390669
2002,2,34,CPNT,0,635195,409138,226057,390669
2002,2,34,DL,0,635195,409138,226057,390669
2002,2,34,VEC,0,635195,409138,226057,390669
2002,2,34,PREP,0,635195,409138,226057,390669
2002,2,34,REG,0,635195,409138,226057,390669
2002,2,34,DIV,0,635195,409138,226057,390669
2002,2,34,UMP,191487,635195,409138,226057,390669
2002,2,34,DVG,0,635195,409138,226057,390669
2002,2,34,COM,28732,635195,409138,226057,390669
2002,2,34,EXG,0,635195,409138,226057,390669
2002,2,34,UDF,0,635195,409138,226057,390669
2002,2,34,PRG,0,635195,409138,226057,390669
2002,2,34,DVD,0,635195,409138,226057,390669
2002,2,34,MPF,0,635195,409138,226057,390669
2002,2,34,RPF,0,635195,409138,226057,390669
2002,2,34,MNR,0,635195,409138,226057,390669
2002,2,34,FN,20754,635195,409138,226057,390669
2002,2,34,EXD,0,635195,409138,226057,390669
2002,2,46,DVD,0,128453,93052,35401,88990
2002,2,46,MNR,0,128453,93052,35401,88990
2002,2,46,MPF,0,128453,93052,35401,88990
2002,2,46,RPF,0,128453,93052,35401,88990
2002,2,46,EXD,0,128453,93052,35401,88990
2002,2,46,FN,0,128453,93052,35401,88990
2002,2,46,EXG,0,128453,93052,35401,88990
2002,2,46,UMP,20528,128453,93052,35401,88990
2002,2,46,REG,0,128453,93052,35401,88990
2002,2,46,DL,0,128453,93052,35401,88990
2002,2,46,PREP,0,128453,93052,35401,88990
2002,2,46,SOC,23176,128453,93052,35401,88990
2002,2,46,ECO,0,128453,93052,35401,88990
2002,2,46,DIV,0,128453,93052,35401,88990
2002,2,46,VEC,0,128453,93052,35401,88990
2002,2,46,COM,0,128453,93052,35401,88990
2002,2,46,PRG,22214,128453,93052,35401,88990
2002,2,46,UDF,23072,128453,93052,35401,88990
2002,2,46,CPNT,0,128453,93052,35401,88990
2002,2,46,DVG,0,128453,93052,35401,88990
2002,2,46,LCR,0,128453,93052,35401,88990
2002,2,48,SOC,9825,31327,22179,9148,21259
2002,2,48,VEC,0,31327,22179,9148,21259
2002,2,48,DVG,0,31327,22179,9148,21259
2002,2,48,PREP,0,31327,22179,9148,21259
2002,2,48,COM,0,31327,22179,9148,21259
2002,2,48,EXG,0,31327,22179,9148,21259
2002,2,48,PRG,0,31327,22179,9148,21259
2002,2,48,DIV,0,31327,22179,9148,21259
2002,2,48,ECO,0,31327,22179,9148,21259
2002,2,48,LCR,0,31327,22179,9148,21259
2002,2,48,UDF,0,31327,22179,9148,21259
2002,2,48,REG,0,31327,22179,9148,21259
2002,2,48,UMP,0,31327,22179,9148,21259
2002,2,48,CPNT,0,31327,22179,9148,21259
2002,2,48,DL,0,31327,22179,9148,21259
2002,2,48,MPF,0,31327,22179,9148,21259
2002,2,48,MNR,0,31327,22179,9148,21259
2002,2,48,EXD,0,31327,22179,9148,21259
2002,2,48,FN,0,31327,22179,9148,21259
2002,2,48,DVD,11434,31327,22179,9148,21259
2002,2,48,RPF,0,31327,22179,9148,21259
2002,2,65,RPF,0,169474,113193,56281,107980
2002,2,65,FN,0,169474,113193,56281,107980
2002,2,65,EXD,0,169474,113193,56281,107980
2002,2,65,MNR,0,169474,113193,56281,107980
2002,2,65,DVD,0,169474,113193,56281,107980
2002,2,65,MPF,0,169474,113193,56281,107980
2002,2,65,CPNT,0,169474,113193,56281,107980
2002,2,65,DVG,0,169474,113193,56281,107980
2002,2,65,EXG,0,169474,113193,56281,107980
2002,2,65,DL,0,169474,113193,56281,107980
2002,2,65,DIV,0,169474,113193,56281,107980
2002,2,65,PRG,20578,169474,113193,56281,107980
2002,2,65,COM,0,169474,113193,56281,107980
2002,2,65,LCR,0,169474,113193,56281,107980
2002,2,65,UMP,47714,169474,113193,56281,107980
2002,2,65,SOC,39688,169474,113193,56281,107980
2002,2,65,UDF,0,169474,113193,56281,107980
2002,2,65,PREP,0,169474,113193,56281,107980
2002,2,65,VEC,0,169474,113193,56281,107980
2002,2,65,ECO,0,169474,113193,56281,107980
2002,2,65,REG,0,169474,113193,56281,107980
2002,2,66,PRG,0,286526,184432,102094,174610
2002,2,66,DIV,0,286526,184432,102094,174610
2002,2,66,COM,15437,286526,184432,102094,174610
2002,2,66,UDF,0,286526,184432,102094,174610
2002,2,66,UMP,89580,286526,184432,102094,174610
2002,2,66,PREP,0,286526,184432,102094,174610
2002,2,66,SOC,69593,286526,184432,102094,174610
2002,2,66,VEC,0,286526,184432,102094,174610
2002,2,66,REG,0,286526,184432,102094,174610
2002,2,66,LCR,0,286526,184432,102094,174610
2002,2,66,DL,0,286526,184432,102094,174610
2002,2,66,ECO,0,286526,184432,102094,174610
2002,2,66,DVG,0,286526,184432,102094,174610
2002,2,66,CPNT,0,286526,184432,102094,174610
2002,2,66,EXG,0,286526,184432,102094,174610
2002,2,66,FN,0,286526,184432,102094,174610
2002,2,66,DVD,0,286526,184432,102094,174610
2002,2,66,MPF,0,286526,184432,102094,174610
2002,2,66,EXD,0,286526,184432,102094,174610
2002,2,66,MNR,0,286526,184432,102094,174610
2002,2,66,RPF,0,286526,184432,102094,174610
2002,2,81,EXD,0,261964,177595,84369,164930
2002,2,81,RPF,18406,261964,177595,84369,164930
2002,2,81,MPF,0,261964,177595,84369,164930
2002,2,81,FN,0,261964,177595,84369,164930
2002,2,81,DVD,0,261964,177595,84369,164930
2002,2,81,MNR,0,261964,177595,84369,164930
2002,2,81,EXG,0,261964,177595,84369,164930
2002,2,81,PRG,0,261964,177595,84369,164930
2002,2,81,REG,0,261964,177595,84369,164930
2002,2,81,UDF,0,261964,177595,84369,164930
2002,2,81,COM,0,261964,177595,84369,164930
2002,2,81,DL,0,261964,177595,84369,164930
2002,2,81,PREP,0,261964,177595,84369,164930
2002,2,81,LCR,0,261964,177595,84369,164930
2002,2,81,UMP,75770,261964,177595,84369,164930
2002,2,81,VEC,0,261964,177595,84369,164930
2002,2,81,CPNT,0,261964,177595,84369,164930
2002,2,81,DIV,0,261964,177595,84369,164930
2002,2,81,DVG,0,261964,177595,84369,164930
2002,2,81,ECO,0,261964,177595,84369,164930
2002,2,81,SOC,70754,261964,177595,84369,164930
2002,2,82,REG,0,154096,105600,48496,100234
2002,2,82,DVG,0,154096,105600,48496,100234
2002,2,82,EXG,0,154096,105600,48496,100234
2002,2,82,DL,0,154096,105600,48496,100234
2002,2,82,CPNT,0,154096,105600,48496,100234
2002,2,82,UMP,54311,154096,105600,48496,100234
2002,2,82,VEC,0,154096,105600,48496,100234
2002,2,82,PRG,0,154096,105600,48496,100234
2002,2,82,SOC,45923,154096,105600,48496,100234
2002,2,82,LCR,0,154096,105600,48496,100234
2002,2,82,COM,0,154096,105600,48496,100234
2002,2,82,DIV,0,154096,105600,48496,100234
2002,2,82,PREP,0,154096,105600,48496,100234
2002,2,82,UDF,0,154096,105600,48496,100234
2002,2,82,ECO,0,154096,105600,48496,100234
2002,2,82,FN,0,154096,105600,48496,100234
2002,2,82,RPF,0,154096,105600,48496,100234
2002,2,82,DVD,0,154096,105600,48496,100234
2002,2,82,MNR,0,154096,105600,48496,100234
2002,2,82,EXD,0,154096,105600,48496,100234
2002,2,82,MPF,0,154096,105600,48496,100234
1997,1,09,SOC,29881,105955,77104,28851,73235
1997,1,09,DVD,12130,105955,77104,28851,73235
1997,1,09,RPR,6621,105955,77104,28851,73235
1997,1,09,DIV,2333,105955,77104,28851,73235
1997,1,09,ECO,3555,105955,77104,28851,73235
1997,1,09,COM,8927,105955,77104,28851,73235
1997,1,09,DVG,1638,105955,77104,28851,73235
1997,1,09,PRS,0,105955,77104,28851,73235
1997,1,09,FRN,6874,105955,77104,28851,73235
1997,1,09,UDF,0,105955,77104,28851,73235
1997,1,09,EXD,0,105955,77104,28851,73235
1997,1,11,UDF,10836,224007,164129,59878,156334
1997,1,11,PRS,0,224007,164129,59878,156334
1997,1,11,SOC,56119,224007,164129,59878,156334
1997,1,11,DVG,3047,224007,164129,59878,156334
1997,1,11,DVD,6055,224007,164129,59878,156334
1997,1,11,RPR,26875,224007,164129,59878,156334
1997,1,11,FRN,22435,224007,164129,59878,156334
1997,1,11,ECO,7760,224007,164129,59878,156334
1997,1,11,DIV,1861,224007,164129,59878,156334
1997,1,11,COM,19952,224007,164129,59878,156334
1997,1,11,EXD,208,224007,164129,59878,156334
1997,1,12,COM,10211,209932,156142,53790,146324
1997,1,12,PRS,22272,209932,156142,53790,146324
1997,1,12,EXD,0,209932,156142,53790,146324
1997,1,12,UDF,37096,209932,156142,53790,146324
1997,1,12,DVG,780,209932,156142,53790,146324
1997,1,12,DIV,0,209932,156142,53790,146324
1997,1,12,ECO,5558,209932,156142,53790,146324
1997,1,12,RPR,29339,209932,156142,53790,146324
1997,1,12,DVD,4461,209932,156142,53790,146324
1997,1,12,SOC,24436,209932,156142,53790,146324
1997,1,12,FRN,10803,209932,156142,53790,146324
1997,1,30,EXD,604,414448,286963,127485,273150
1997,1,30,DVG,2895,414448,286963,127485,273150
1997,1,30,COM,49782,414448,286963,127485,273150
1997,1,30,RPR,26334,414448,286963,127485,273150
1997,1,30,FRN,58166,414448,286963,127485,273150
1997,1,30,ECO,11919,414448,286963,127485,273150
1997,1,30,DIV,8192,414448,286963,127485,273150
1997,1,30,UDF,40983,414448,286963,127485,273150
1997,1,30,DVD,13615,414448,286963,127485,273150
1997,1,30,SOC,56724,414448,286963,127485,273150
1997,1,30,PRS,0,414448,286963,127485,273150
1997,1,31,SOC,149557,649792,457342,192450,436394
1997,1,31,FRN,54602,649792,457342,192450,436394
1997,1,31,COM,34415,649792,457342,192450,436394
1997,1,31,RPR,57961,649792,457342,192450,436394
1997,1,31,EXD,63,649792,457342,192450,436394
1997,1,31,DVD,20159,649792,457342,192450,436394
1997,1,31,UDF,58952,649792,457342,192450,436394
1997,1,31,DVG,6489,649792,457342,192450,436394
1997,1,31,PRS,0,649792,457342,192450,436394
1997,1,31,DIV,7434,649792,457342,192450,436394
1997,1,31,ECO,25383,649792,457342,192450,436394
1997,1,32,ECO,4562,134098,97259,36839,91343
1997,1,32,DIV,177,134098,97259,36839,91343
1997,1,32,SOC,32024,134098,97259,36839,91343
1997,1,32,FRN,7739,134098,97259,36839,91343
1997,1,32,DVD,3470,134098,97259,36839,91343
1997,1,32,UDF,16239,134098,97259,36839,91343
1997,1,32,PRS,0,134098,97259,36839,91343
1997,1,32,COM,7517,134098,97259,36839,91343
1997,1,32,DVG,1706,134098,97259,36839,91343
1997,1,32,RPR,15866,134098,97259,36839,91343
1997,1,32,EXD,0,134098,97259,36839,91343
1997,1,34,DVG,18623,571885,397400,174485,380217
1997,1,34,EXD,1034,571885,397400,174485,380217
1997,1,34,COM,50154,571885,397400,174485,380217
1997,1,34,PRS,0,571885,397400,174485,380217
1997,1,34,SOC,91914,571885,397400,174485,380217
1997,1,34,DIV,6810,571885,397400,174485,380217
1997,1,34,ECO,22980,571885,397400,174485,380217
1997,1,34,FRN,73350,571885,397400,174485,380217
1997,1,34,RPR,20251,571885,397400,174485,380217
1997,1,34,DVD,18413,571885,397400,174485,380217
1997,1,34,UDF,69721,571885,397400,174485,380217
1997,1,46,DVG,1739,122889,91741,31148,85870
1997,1,46,RPR,12988,122889,91741,31148,85870
1997,1,46,UDF,12291,122889,91741,31148,85870
1997,1,46,COM,9929,122889,91741,31148,85870
1997,1,46,DIV,587,122889,91741,31148,85870
1997,1,46,FRN,6418,122889,91741,31148,85870
1997,1,46,SOC,17930,122889,91741,31148,85870
1997,1,46,EXD,0,122889,91741,31148,85870
1997,1,46,ECO,5809,122889,91741,31148,85870
1997,1,46,PRS,14175,122889,91741,31148,85870
1997,1,46,DVD,2226,122889,91741,31148,85870
1997,1,48,UDF,19423,56917,42475,14442,40311
1997,1,48,SOC,10008,56917,42475,14442,40311
1997,1,48,RPR,0,56917,42475,14442,40311
1997,1,48,DIV,0,56917,42475,14442,40311
1997,1,48,DVG,0,56917,42475,14442,40311
1997,1,48,DVD,1707,56917,42475,14442,40311
1997,1,48,ECO,2247,56917,42475,14442,40311
1997,1,48,FRN,3327,56917,42475,14442,40311
1997,1,48,COM,3599,56917,42475,14442,40311
1997,1,48,EXD,0,56917,42475,14442,40311
