id,annee,tour,departement,departement_nom,nuance,famille_politique,inscrits,votants,abstentions,exprimes,voix,taux_participation,taux_abstention,pct_exprimes,pct_inscrits,ancien_midi_pyrenees,ancien_languedoc_roussillon,typologie
587,2007,1,30,Gard,SOC,Autres,490921,298759,192162,293321,61516,60.86,39.14,20.97,12.53,False,True,Urbain
584,2007,1,30,Gard,COM,Autres,490921,298759,192162,293321,29777,60.86,39.14,10.15,6.07,False,True,Urbain
595,2007,1,30,Gard,MAJ,Autres,490921,298759,192162,293321,22105,60.86,39.14,7.54,4.5,False,True,Urbain
591,2007,1,30,Gard,FN,Extrême droite,490921,298759,192162,293321,19172,60.86,39.14,6.54,3.91,False,True,Urbain
590,2007,1,30,Gard,UDFD,Autres,490921,298759,192162,293321,12571,60.86,39.14,4.29,2.56,False,True,Urbain
585,2007,1,30,Gard,VEC,Écologie,490921,298759,192162,293321,4781,60.86,39.14,1.63,0.97,False,True,Urbain
586,2007,1,30,Gard,ECO,Autres,490921,298759,192162,293321,3696,60.86,39.14,1.26,0.75,False,True,Urbain
588,2007,1,30,Gard,CPNT,Autres,490921,298759,192162,293321,3535,60.86,39.14,1.21,0.72,False,True,Urbain
597,2007,1,30,Gard,DIV,Autres,490921,298759,192162,293321,3296,60.86,39.14,1.12,0.67,False,True,Urbain
594,2007,1,30,Gard,MPF,Autres,490921,298759,192162,293321,2724,60.86,39.14,0.93,0.55,False,True,Urbain
596,2007,1,30,Gard,DVD,Droite,490921,298759,192162,293321,2207,60.86,39.14,0.75,0.45,False,True,Urbain
593,2007,1,30,Gard,EXD,Autres,490921,298759,192162,293321,1834,60.86,39.14,0.63,0.37,False,True,Urbain
589,2007,1,30,Gard,DVG,Gauche,490921,298759,192162,293321,1289,60.86,39.14,0.44,0.26,False,True,Urbain
583,2007,1,30,Gard,REG,Autres,490921,298759,192162,293321,951,60.86,39.14,0.32,0.19,False,True,Urbain
582,2007,1,30,Gard,RDG,Autres,490921,298759,192162,293321,0,60.86,39.14,0.0,0.0,False,True,Urbain
599,2007,1,31,Haute-Garonne,SOC,Autres,794910,501408,293502,492882,176018,63.08,36.92,35.71,22.14,True,False,Urbain
603,2007,1,31,Haute-Garonne,UMP,Droite,794910,501408,293502,492882,153454,63.08,36.92,31.13,19.3,True,False,Urbain
598,2007,1,31,Haute-Garonne,UDFD,Autres,794910,501408,293502,492882,44772,63.08,36.92,9.08,5.63,True,False,Urbain
608,2007,1,31,Haute-Garonne,MAJ,Autres,794910,501408,293502,492882,21566,63.08,36.92,4.38,2.71,True,False,Urbain
612,2007,1,31,Haute-Garonne,FN,Extrême droite,794910,501408,293502,492882,16978,63.08,36.92,3.44,2.14,True,False,Urbain
613,2007,1,31,Haute-Garonne,VEC,Écologie,794910,501408,293502,492882,15135,63.08,36.92,3.07,1.9,True,False,Urbain
605,2007,1,31,Haute-Garonne,COM,Autres,794910,501408,293502,492882,12637,63.08,36.92,2.56,1.59,True,False,Urbain
606,2007,1,31,Haute-Garonne,DIV,Autres,794910,501408,293502,492882,4750,63.08,36.92,0.96,0.6,True,False,Urbain
610,2007,1,31,Haute-Garonne,ECO,Autres,794910,501408,293502,492882,4709,63.08,36.92,0.96,0.59,True,False,Urbain
609,2007,1,31,Haute-Garonne,CPNT,Autres,794910,501408,293502,492882,4659,63.08,36.92,0.95,0.59,True,False,Urbain
607,2007,1,31,Haute-Garonne,MPF,Autres,794910,501408,293502,492882,3661,63.08,36.92,0.74,0.46,True,False,Urbain
602,2007,1,31,Haute-Garonne,RDG,Autres,794910,501408,293502,492882,2847,63.08,36.92,0.58,0.36,True,False,Urbain
601,2007,1,31,Haute-Garonne,DVD,Droite,794910,501408,293502,492882,1610,63.08,36.92,0.33,0.2,True,False,Urbain
600,2007,1,31,Haute-Garonne,EXD,Autres,794910,501408,293502,492882,1558,63.08,36.92,0.32,0.2,True,False,Urbain
611,2007,1,31,Haute-Garonne,DVG,Gauche,794910,501408,293502,492882,1255,63.08,36.92,0.25,0.16,True,False,Urbain
604,2007,1,31,Haute-Garonne,REG,Autres,794910,501408,293502,492882,1150,63.08,36.92,0.23,0.14,True,False,Urbain
628,2007,1,32,Gers,UMP,Droite,140780,94885,45895,92677,32105,67.4,32.6,34.64,22.81,True,False,Rural
629,2007,1,32,Gers,SOC,Autres,140780,94885,45895,92677,31730,67.4,32.6,34.24,22.54,True,False,Rural
622,2007,1,32,Gers,UDFD,Autres,140780,94885,45895,92677,8076,67.4,32.6,8.71,5.74,True,False,Rural
624,2007,1,32,Gers,RDG,Autres,140780,94885,45895,92677,4173,67.4,32.6,4.5,2.96,True,False,Rural
627,2007,1,32,Gers,COM,Autres,140780,94885,45895,92677,3243,67.4,32.6,3.5,2.3,True,False,Rural
615,2007,1,32,Gers,FN,Extrême droite,140780,94885,45895,92677,2669,67.4,32.6,2.88,1.9,True,False,Rural
617,2007,1,32,Gers,VEC,Écologie,140780,94885,45895,92677,2228,67.4,32.6,2.4,1.58,True,False,Rural
625,2007,1,32,Gers,MPF,Autres,140780,94885,45895,92677,1323,67.4,32.6,1.43,0.94,True,False,Rural
619,2007,1,32,Gers,DVD,Droite,140780,94885,45895,92677,1222,67.4,32.6,1.32,0.87,True,False,Rural
620,2007,1,32,Gers,CPNT,Autres,140780,94885,45895,92677,1142,67.4,32.6,1.23,0.81,True,False,Rural
623,2007,1,32,Gers,DIV,Autres,140780,94885,45895,92677,606,67.4,32.6,0.65,0.43,True,False,Rural
614,2007,1,32,Gers,ECO,Autres,140780,94885,45895,92677,394,67.4,32.6,0.43,0.28,True,False,Rural
626,2007,1,32,Gers,REG,Autres,140780,94885,45895,92677,193,67.4,32.6,0.21,0.14,True,False,Rural
618,2007,1,32,Gers,MAJ,Autres,140780,94885,45895,92677,151,67.4,32.6,0.16,0.11,True,False,Rural
616,2007,1,32,Gers,EXD,Autres,140780,94885,45895,92677,0,67.4,32.6,0.0,0.0,True,False,Rural
621,2007,1,32,Gers,DVG,Gauche,140780,94885,45895,92677,0,67.4,32.6,0.0,0.0,True,False,Rural
634,2007,1,34,Hérault,UMP,Droite,704028,436493,267535,428895,181802,62.0,38.0,42.39,25.82,False,True,Urbain
636,2007,1,34,Hérault,SOC,Autres,704028,436493,267535,428895,109136,62.0,38.0,25.45,15.5,False,True,Urbain
641,2007,1,34,Hérault,COM,Autres,704028,436493,267535,428895,28090,62.0,38.0,6.55,3.99,False,True,Urbain
637,2007,1,34,Hérault,UDFD,Autres,704028,436493,267535,428895,27531,62.0,38.0,6.42,3.91,False,True,Urbain
633,2007,1,34,Hérault,FN,Extrême droite,704028,436493,267535,428895,26142,62.0,38.0,6.1,3.71,False,True,Urbain
631,2007,1,34,Hérault,VEC,Écologie,704028,436493,267535,428895,12892,62.0,38.0,3.01,1.83,False,True,Urbain
645,2007,1,34,Hérault,CPNT,Autres,704028,436493,267535,428895,7969,62.0,38.0,1.86,1.13,False,True,Urbain
635,2007,1,34,Hérault,ECO,Autres,704028,436493,267535,428895,5369,62.0,38.0,1.25,0.76,False,True,Urbain
643,2007,1,34,Hérault,MPF,Autres,704028,436493,267535,428895,3825,62.0,38.0,0.89,0.54,False,True,Urbain
644,2007,1,34,Hérault,DIV,Autres,704028,436493,267535,428895,3675,62.0,38.0,0.86,0.52,False,True,Urbain
638,2007,1,34,Hérault,DVD,Droite,704028,436493,267535,428895,2633,62.0,38.0,0.61,0.37,False,True,Urbain
639,2007,1,34,Hérault,EXD,Autres,704028,436493,267535,428895,1377,62.0,38.0,0.32,0.2,False,True,Urbain
630,2007,1,34,Hérault,DVG,Gauche,704028,436493,267535,428895,1228,62.0,38.0,0.29,0.17,False,True,Urbain
640,2007,1,34,Hérault,REG,Autres,704028,436493,267535,428895,366,62.0,38.0,0.09,0.05,False,True,Urbain
632,2007,1,34,Hérault,MAJ,Autres,704028,436493,267535,428895,0,62.0,38.0,0.0,0.0,False,True,Urbain
642,2007,1,34,Hérault,RDG,Autres,704028,436493,267535,428895,0,62.0,38.0,0.0,0.0,False,True,Urbain
656,2007,1,46,Lot,UMP,Droite,133393,91507,41886,89174,31480,68.6,31.4,35.3,23.6,True,False,Rural
649,2007,1,46,Lot,SOC,Autres,133393,91507,41886,89174,18472,68.6,31.4,20.71,13.85,True,False,Rural
661,2007,1,46,Lot,RDG,Autres,133393,91507,41886,89174,16685,68.6,31.4,18.71,12.51,True,False,Rural
657,2007,1,46,Lot,UDFD,Autres,133393,91507,41886,89174,6294,68.6,31.4,7.06,4.72,True,False,Rural
660,2007,1,46,Lot,COM,Autres,133393,91507,41886,89174,3751,68.6,31.4,4.21,2.81,True,False,Rural
647,2007,1,46,Lot,CPNT,Autres,133393,91507,41886,89174,2066,68.6,31.4,2.32,1.55,True,False,Rural
654,2007,1,46,Lot,FN,Extrême droite,133393,91507,41886,89174,1942,68.6,31.4,2.18,1.46,True,False,Rural
658,2007,1,46,Lot,VEC,Écologie,133393,91507,41886,89174,1471,68.6,31.4,1.65,1.1,True,False,Rural
652,2007,1,46,Lot,MPF,Autres,133393,91507,41886,89174,998,68.6,31.4,1.12,0.75,True,False,Rural
651,2007,1,46,Lot,DIV,Autres,133393,91507,41886,89174,992,68.6,31.4,1.11,0.74,True,False,Rural
646,2007,1,46,Lot,REG,Autres,133393,91507,41886,89174,766,68.6,31.4,0.86,0.57,True,False,Rural
653,2007,1,46,Lot,EXD,Autres,133393,91507,41886,89174,367,68.6,31.4,0.41,0.28,True,False,Rural
659,2007,1,46,Lot,MAJ,Autres,133393,91507,41886,89174,228,68.6,31.4,0.26,0.17,True,False,Rural
655,2007,1,46,Lot,DVD,Droite,133393,91507,41886,89174,141,68.6,31.4,0.16,0.11,True,False,Rural
648,2007,1,46,Lot,ECO,Autres,133393,91507,41886,89174,0,68.6,31.4,0.0,0.0,True,False,Rural
650,2007,1,46,Lot,DVG,Gauche,133393,91507,41886,89174,0,68.6,31.4,0.0,0.0,True,False,Rural
664,2007,1,48,Lozère,UMP,Droite,59617,41985,17632,41089,22002,70.42,29.58,53.55,36.91,False,True,Rural
662,2007,1,48,Lozère,SOC,Autres,59617,41985,17632,41089,8851,70.42,29.58,21.54,14.85,False,True,Rural
671,2007,1,48,Lozère,UDFD,Autres,59617,41985,17632,41089,4066,70.42,29.58,9.9,6.82,False,True,Rural
674,2007,1,48,Lozère,COM,Autres,59617,41985,17632,41089,1857,70.42,29.58,4.52,3.11,False,True,Rural
667,2007,1,48,Lozère,FN,Extrême droite,59617,41985,17632,41089,1025,70.42,29.58,2.49,1.72,False,True,Rural
663,2007,1,48,Lozère,RDG,Autres,59617,41985,17632,41089,561,70.42,29.58,1.37,0.94,False,True,Rural
668,2007,1,48,Lozère,DIV,Autres,59617,41985,17632,41089,326,70.42,29.58,0.79,0.55,False,True,Rural
669,2007,1,48,Lozère,EXD,Autres,59617,41985,17632,41089,76,70.42,29.58,0.18,0.13,False,True,Rural
670,2007,1,48,Lozère,REG,Autres,59617,41985,17632,41089,43,70.42,29.58,0.1,0.07,False,True,Rural
665,2007,1,48,Lozère,MPF,Autres,59617,41985,17632,41089,0,70.42,29.58,0.0,0.0,False,True,Rural
666,2007,1,48,Lozère,DVD,Droite,59617,41985,17632,41089,0,70.42,29.58,0.0,0.0,False,True,Rural
672,2007,1,48,Lozère,ECO,Autres,59617,41985,17632,41089,0,70.42,29.58,0.0,0.0,False,True,Rural
673,2007,1,48,Lozère,MAJ,Autres,59617,41985,17632,41089,0,70.42,29.58,0.0,0.0,False,True,Rural
675,2007,1,48,Lozère,CPNT,Autres,59617,41985,17632,41089,0,70.42,29.58,0.0,0.0,False,True,Rural
676,2007,1,48,Lozère,DVG,Gauche,59617,41985,17632,41089,0,70.42,29.58,0.0,0.0,False,True,Rural
677,2007,1,48,Lozère,VEC,Écologie,59617,41985,17632,41089,0,70.42,29.58,0.0,0.0,False,True,Rural
690,2007,1,65,Hautes-Pyrénées,UMP,Droite,176661,114457,62204,111836,34604,64.79,35.21,30.94,19.59,True,False,Rural
684,2007,1,65,Hautes-Pyrénées,SOC,Autres,176661,114457,62204,111836,27668,64.79,35.21,24.74,15.66,True,False,Rural
693,2007,1,65,Hautes-Pyrénées,RDG,Autres,176661,114457,62204,111836,16356,64.79,35.21,14.62,9.26,True,False,Rural
691,2007,1,65,Hautes-Pyrénées,UDFD,Autres,176661,114457,62204,111836,12581,64.79,35.21,11.25,7.12,True,False,Rural
688,2007,1,65,Hautes-Pyrénées,COM,Autres,176661,114457,62204,111836,5904,64.79,35.21,5.28,3.34,True,False,Rural
680,2007,1,65,Hautes-Pyrénées,FN,Extrême droite,176661,114457,62204,111836,3053,64.79,35.21,2.73,1.73,True,False,Rural
687,2007,1,65,Hautes-Pyrénées,VEC,Écologie,176661,114457,62204,111836,2664,64.79,35.21,2.38,1.51,True,False,Rural
682,2007,1,65,Hautes-Pyrénées,DVG,Gauche,176661,114457,62204,111836,2012,64.79,35.21,1.8,1.14,True,False,Rural
692,2007,1,65,Hautes-Pyrénées,ECO,Autres,176661,114457,62204,111836,946,64.79,35.21,0.85,0.54,True,False,Rural
689,2007,1,65,Hautes-Pyrénées,MAJ,Autres,176661,114457,62204,111836,651,64.79,35.21,0.58,0.37,True,False,Rural
678,2007,1,65,Hautes-Pyrénées,DIV,Autres,176661,114457,62204,111836,623,64.79,35.21,0.56,0.35,True,False,Rural
683,2007,1,65,Hautes-Pyrénées,EXD,Autres,176661,114457,62204,111836,567,64.79,35.21,0.51,0.32,True,False,Rural
679,2007,1,65,Hautes-Pyrénées,DVD,Droite,176661,114457,62204,111836,0,64.79,35.21,0.0,0.0,True,False,Rural
681,2007,1,65,Hautes-Pyrénées,REG,Autres,176661,114457,62204,111836,0,64.79,35.21,0.0,0.0,True,False,Rural
685,2007,1,65,Hautes-Pyrénées,CPNT,Autres,176661,114457,62204,111836,0,64.79,35.21,0.0,0.0,True,False,Rural
686,2007,1,65,Hautes-Pyrénées,MPF,Autres,176661,114457,62204,111836,0,64.79,35.21,0.0,0.0,True,False,Rural
701,2007,1,66,Pyrénées-Orientales,UMP,Droite,316651,197134,119517,193071,84373,62.26,37.74,43.7,26.65,False,True,Rural
697,2007,1,66,Pyrénées-Orientales,SOC,Autres,316651,197134,119517,193071,39344,62.26,37.74,20.38,12.43,False,True,Rural
695,2007,1,66,Pyrénées-Orientales,COM,Autres,316651,197134,119517,193071,16472,62.26,37.74,8.53,5.2,False,True,Rural
705,2007,1,66,Pyrénées-Orientales,UDFD,Autres,316651,197134,119517,193071,10879,62.26,37.74,5.63,3.44,False,True,Rural
694,2007,1,66,Pyrénées-Orientales,FN,Extrême droite,316651,197134,119517,193071,10727,62.26,37.74,5.56,3.39,False,True,Rural
704,2007,1,66,Pyrénées-Orientales,DVG,Gauche,316651,197134,119517,193071,10072,62.26,37.74,5.22,3.18,False,True,Rural
703,2007,1,66,Pyrénées-Orientales,REG,Autres,316651,197134,119517,193071,2794,62.26,37.74,1.45,0.88,False,True,Rural
700,2007,1,66,Pyrénées-Orientales,VEC,Écologie,316651,197134,119517,193071,2617,62.26,37.74,1.36,0.83,False,True,Rural
699,2007,1,66,Pyrénées-Orientales,ECO,Autres,316651,197134,119517,193071,2408,62.26,37.74,1.25,0.76,False,True,Rural
707,2007,1,66,Pyrénées-Orientales,CPNT,Autres,316651,197134,119517,193071,2204,62.26,37.74,1.14,0.7,False,True,Rural
709,2007,1,66,Pyrénées-Orientales,MPF,Autres,316651,197134,119517,193071,1983,62.26,37.74,1.03,0.63,False,True,Rural
702,2007,1,66,Pyrénées-Orientales,DIV,Autres,316651,197134,119517,193071,1637,62.26,37.74,0.85,0.52,False,True,Rural
706,2007,1,66,Pyrénées-Orientales,DVD,Droite,316651,197134,119517,193071,1245,62.26,37.74,0.64,0.39,False,True,Rural
696,2007,1,66,Pyrénées-Orientales,EXD,Autres,316651,197134,119517,193071,624,62.26,37.74,0.32,0.2,False,True,Rural
698,2007,1,66,Pyrénées-Orientales,MAJ,Autres,316651,197134,119517,193071,0,62.26,37.74,0.0,0.0,False,True,Rural
708,2007,1,66,Pyrénées-Orientales,RDG,Autres,316651,197134,119517,193071,0,62.26,37.74,0.0,0.0,False,True,Rural
719,2007,1,81,Tarn,UMP,Droite,277260,186643,90617,182057,51486,67.32,32.68,28.28,18.57,True,False,Rural
725,2007,1,81,Tarn,SOC,Autres,277260,186643,90617,182057,49961,67.32,32.68,27.44,18.02,True,False,Rural
724,2007,1,81,Tarn,MAJ,Autres,277260,186643,90617,182057,13655,67.32,32.68,7.5,4.92,True,False,Rural
716,2007,1,81,Tarn,DVD,Droite,277260,186643,90617,182057,12936,67.32,32.68,7.11,4.67,True,False,Rural
715,2007,1,81,Tarn,UDFD,Autres,277260,186643,90617,182057,10551,67.32,32.68,5.8,3.81,True,False,Rural
722,2007,1,81,Tarn,COM,Autres,277260,186643,90617,182057,8157,67.32,32.68,4.48,2.94,True,False,Rural
721,2007,1,81,Tarn,FN,Extrême droite,277260,186643,90617,182057,6709,67.32,32.68,3.69,2.42,True,False,Rural
718,2007,1,81,Tarn,RDG,Autres,277260,186643,90617,182057,6330,67.32,32.68,3.48,2.28,True,False,Rural
720,2007,1,81,Tarn,DVG,Gauche,277260,186643,90617,182057,4237,67.32,32.68,2.33,1.53,True,False,Rural
723,2007,1,81,Tarn,VEC,Écologie,277260,186643,90617,182057,3392,67.32,32.68,1.86,1.22,True,False,Rural
711,2007,1,81,Tarn,CPNT,Autres,277260,186643,90617,182057,2866,67.32,32.68,1.57,1.03,True,False,Rural
712,2007,1,81,Tarn,ECO,Autres,277260,186643,90617,182057,1850,67.32,32.68,1.02,0.67,True,False,Rural
717,2007,1,81,Tarn,MPF,Autres,277260,186643,90617,182057,1664,67.32,32.68,0.91,0.6,True,False,Rural
710,2007,1,81,Tarn,DIV,Autres,277260,186643,90617,182057,1246,67.32,32.68,0.68,0.45,True,False,Rural
713,2007,1,81,Tarn,EXD,Autres,277260,186643,90617,182057,663,67.32,32.68,0.36,0.24,True,False,Rural
714,2007,1,81,Tarn,REG,Autres,277260,186643,90617,182057,454,67.32,32.68,0.25,0.16,True,False,Rural
730,2007,1,82,Tarn-et-Garonne,UMP,Droite,166447,109019,57428,106348,42323,65.5,34.5,39.8,25.43,True,False,Rural
736,2007,1,82,Tarn-et-Garonne,SOC,Autres,166447,109019,57428,106348,16635,65.5,34.5,15.64,9.99,True,False,Rural
733,2007,1,82,Tarn-et-Garonne,RDG,Autres,166447,109019,57428,106348,15458,65.5,34.5,14.54,9.29,True,False,Rural
726,2007,1,82,Tarn-et-Garonne,UDFD,Autres,166447,109019,57428,106348,9036,65.5,34.5,8.5,5.43,True,False,Rural
727,2007,1,82,Tarn-et-Garonne,FN,Extrême droite,166447,109019,57428,106348,5032,65.5,34.5,4.73,3.02,True,False,Rural
738,2007,1,82,Tarn-et-Garonne,VEC,Écologie,166447,109019,57428,106348,3897,65.5,34.5,3.66,2.34,True,False,Rural
735,2007,1,82,Tarn-et-Garonne,COM,Autres,166447,109019,57428,106348,3147,65.5,34.5,2.96,1.89,True,False,Rural
741,2007,1,82,Tarn-et-Garonne,CPNT,Autres,166447,109019,57428,106348,2835,65.5,34.5,2.67,1.7,True,False,Rural
729,2007,1,82,Tarn-et-Garonne,MPF,Autres,166447,109019,57428,106348,1207,65.5,34.5,1.13,0.73,True,False,Rural
732,2007,1,82,Tarn-et-Garonne,DIV,Autres,166447,109019,57428,106348,1039,65.5,34.5,0.98,0.62,True,False,Rural
728,2007,1,82,Tarn-et-Garonne,EXD,Autres,166447,109019,57428,106348,666,65.5,34.5,0.63,0.4,True,False,Rural
739,2007,1,82,Tarn-et-Garonne,ECO,Autres,166447,109019,57428,106348,498,65.5,34.5,0.47,0.3,True,False,Rural
734,2007,1,82,Tarn-et-Garonne,DVD,Droite,166447,109019,57428,106348,237,65.5,34.5,0.22,0.14,True,False,Rural
740,2007,1,82,Tarn-et-Garonne,REG,Autres,166447,109019,57428,106348,181,65.5,34.5,0.17,0.11,True,False,Rural
731,2007,1,82,Tarn-et-Garonne,MAJ,Autres,166447,109019,57428,106348,0,65.5,34.5,0.0,0.0,True,False,Rural
737,2007,1,82,Tarn-et-Garonne,DVG,Gauche,166447,109019,57428,106348,0,65.5,34.5,0.0,0.0,True,False,Rural
755,2007,2,11,Aude,SOC,Autres,254788,173689,81099,167765,92719,68.17,31.83,55.27,36.39,False,True,Rural
742,2007,2,11,Aude,UMP,Droite,254788,173689,81099,167765,75046,68.17,31.83,44.73,29.45,False,True,Rural
743,2007,2,11,Aude,RDG,Autres,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
744,2007,2,11,Aude,DVG,Gauche,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
745,2007,2,11,Aude,MAJ,Autres,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
746,2007,2,11,Aude,EXD,Autres,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
747,2007,2,11,Aude,FN,Extrême droite,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
748,2007,2,11,Aude,UDFD,Autres,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
749,2007,2,11,Aude,VEC,Écologie,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
750,2007,2,11,Aude,MPF,Autres,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
751,2007,2,11,Aude,COM,Autres,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
752,2007,2,11,Aude,CPNT,Autres,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
753,2007,2,11,Aude,DIV,Autres,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
754,2007,2,11,Aude,REG,Autres,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
756,2007,2,11,Aude,DVD,Droite,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
757,2007,2,11,Aude,ECO,Autres,254788,173689,81099,167765,0,68.17,31.83,0.0,0.0,False,True,Rural
768,2007,2,12,Aveyron,UMP,Droite,218416,149731,68685,144045,76989,68.55,31.45,53.45,35.25,True,False,Rural
773,2007,2,12,Aveyron,SOC,Autres,218416,149731,68685,144045,67056,68.55,31.45,46.55,30.7,True,False,Rural
758,2007,2,12,Aveyron,DVD,Droite,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
759,2007,2,12,Aveyron,ECO,Autres,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
760,2007,2,12,Aveyron,REG,Autres,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
761,2007,2,12,Aveyron,RDG,Autres,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
762,2007,2,12,Aveyron,MAJ,Autres,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
763,2007,2,12,Aveyron,UDFD,Autres,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
764,2007,2,12,Aveyron,DVG,Gauche,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
765,2007,2,12,Aveyron,CPNT,Autres,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
766,2007,2,12,Aveyron,DIV,Autres,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
767,2007,2,12,Aveyron,VEC,Écologie,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
769,2007,2,12,Aveyron,EXD,Autres,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
770,2007,2,12,Aveyron,MPF,Autres,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
771,2007,2,12,Aveyron,COM,Autres,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
772,2007,2,12,Aveyron,FN,Extrême droite,218416,149731,68685,144045,0,68.55,31.45,0.0,0.0,True,False,Rural
784,2007,2,30,Gard,UMP,Droite,490818,297823,192995,287162,133791,60.68,39.32,46.59,27.26,False,True,Urbain
786,2007,2,30,Gard,SOC,Autres,490818,297823,192995,287162,102876,60.68,39.32,35.83,20.96,False,True,Urbain
776,2007,2,30,Gard,MAJ,Autres,490818,297823,192995,287162,25717,60.68,39.32,8.96,5.24,False,True,Urbain
781,2007,2,30,Gard,COM,Autres,490818,297823,192995,287162,24778,60.68,39.32,8.63,5.05,False,True,Urbain
774,2007,2,30,Gard,VEC,Écologie,490818,297823,192995,287162,0,60.68,39.32,0.0,0.0,False,True,Urbain
775,2007,2,30,Gard,RDG,Autres,490818,297823,192995,287162,0,60.68,39.32,0.0,0.0,False,True,Urbain
777,2007,2,30,Gard,EXD,Autres,490818,297823,192995,287162,0,60.68,39.32,0.0,0.0,False,True,Urbain
778,2007,2,30,Gard,ECO,Autres,490818,297823,192995,287162,0,60.68,39.32,0.0,0.0,False,True,Urbain
779,2007,2,30,Gard,DVG,Gauche,490818,297823,192995,287162,0,60.68,39.32,0.0,0.0,False,True,Urbain
780,2007,2,30,Gard,REG,Autres,490818,297823,192995,287162,0,60.68,39.32,0.0,0.0,False,True,Urbain
782,2007,2,30,Gard,DVD,Droite,490818,297823,192995,287162,0,60.68,39.32,0.0,0.0,False,True,Urbain
783,2007,2,30,Gard,UDFD,Autres,490818,297823,192995,287162,0,60.68,39.32,0.0,0.0,False,True,Urbain
785,2007,2,30,Gard,DIV,Autres,490818,297823,192995,287162,0,60.68,39.32,0.0,0.0,False,True,Urbain
787,2007,2,30,Gard,FN,Extrême droite,490818,297823,192995,287162,0,60.68,39.32,0.0,0.0,False,True,Urbain
788,2007,2,30,Gard,MPF,Autres,490818,297823,192995,287162,0,60.68,39.32,0.0,0.0,False,True,Urbain
789,2007,2,30,Gard,CPNT,Autres,490818,297823,192995,287162,0,60.68,39.32,0.0,0.0,False,True,Urbain
798,2007,2,31,Haute-Garonne,SOC,Autres,794899,504521,290378,489878,277109,63.47,36.53,56.57,34.86,True,False,Urbain
799,2007,2,31,Haute-Garonne,UMP,Droite,794899,504521,290378,489878,194583,63.47,36.53,39.72,24.48,True,False,Urbain
792,2007,2,31,Haute-Garonne,MAJ,Autres,794899,504521,290378,489878,18186,63.47,36.53,3.71,2.29,True,False,Urbain
790,2007,2,31,Haute-Garonne,COM,Autres,794899,504521,290378,489878,0,63.47,36.53,0.0,0.0,True,False,Urbain
791,2007,2,31,Haute-Garonne,FN,Extrême droite,794899,504521,290378,489878,0,63.47,36.53,0.0,0.0,True,False,Urbain
793,2007,2,31,Haute-Garonne,CPNT,Autres,794899,504521,290378,489878,0,63.47,36.53,0.0,0.0,True,False,Urbain
794,2007,2,31,Haute-Garonne,ECO,Autres,794899,504521,290378,489878,0,63.47,36.53,0.0,0.0,True,False,Urbain
795,2007,2,31,Haute-Garonne,DIV,Autres,794899,504521,290378,489878,0,63.47,36.53,0.0,0.0,True,False,Urbain
796,2007,2,31,Haute-Garonne,DVD,Droite,794899,504521,290378,489878,0,63.47,36.53,0.0,0.0,True,False,Urbain
797,2007,2,31,Haute-Garonne,DVG,Gauche,794899,504521,290378,489878,0,63.47,36.53,0.0,0.0,True,False,Urbain
800,2007,2,31,Haute-Garonne,MPF,Autres,794899,504521,290378,489878,0,63.47,36.53,0.0,0.0,True,False,Urbain
801,2007,2,31,Haute-Garonne,UDFD,Autres,794899,504521,290378,489878,0,63.47,36.53,0.0,0.0,True,False,Urbain
802,2007,2,31,Haute-Garonne,REG,Autres,794899,504521,290378,489878,0,63.47,36.53,0.0,0.0,True,False,Urbain
